timestamp,date,hour,host,user,process,event_type,action,status,severity,severity_num,protocol,service,src_ip,dst_ip,is_internal_src,is_internal_dst,tags,msg,label_suspicious,rule_score,rule_reasons,model_proba,hybrid_score,alert
2025-08-28T13:37:30Z,2025-08-28,13,SBC-EDGE-01,svc_ims,,autorun_entry,invite,observed,informational,0,sip,voip,192.168.192.36,185.189.208.47,1,0,telecom|realtime,direction=egress; bytes_out=20025; bytes_in=13880; latency_ms=27; protocol=SIP; service=VoIP; asn=AS9498; country=IN,1,2,persistence_signal,0.9999999731807052,0.9999999812264937,1
2025-08-28T20:19:06Z,2025-08-28,20,SGW-01,svc_crm,,autorun_entry,register,observed,critical,4,https,mail-server,172.18.82.135,64.165.150.26,1,0,telecom|realtime,direction=egress; bytes_out=28415; bytes_in=40; latency_ms=16; protocol=HTTPS; service=Mail-Server; asn=AS16509; country=US,1,2,persistence_signal,0.999999935530318,0.9999999548712226,1
2025-08-28T19:36:18Z,2025-08-28,19,TELCO-CORE-02,bob,,service_install,deny,observed,critical,4,https,mail-server,172.23.33.205,192.168.227.162,1,1,telecom|realtime,direction=internal; bytes_out=27837; bytes_in=14151; latency_ms=33; protocol=HTTPS; service=Mail-Server; asn=AS9498; country=IN,1,2,persistence_signal,0.9999999354210032,0.9999999547947023,1
2025-08-28T17:54:26Z,2025-08-28,17,IMS-CSCF-01,netops,,scheduled_task_created,register,observed,informational,0,sip,mail-server,172.23.151.85,185.36.31.210,1,0,telecom|realtime,direction=egress; bytes_out=40; bytes_in=11660; latency_ms=1; protocol=SIP; service=Mail-Server; asn=AS9498; country=IN,1,2,persistence_signal,0.9999999352480352,0.9999999546736247,1
2025-08-28T17:32:54Z,2025-08-28,17,SBC-EDGE-01,secops,,service_install,invite,observed,low,1,ssh,voip,10.253.184.105,185.206.58.165,1,0,telecom|realtime,direction=egress; bytes_out=14082; bytes_in=6372; latency_ms=24; protocol=SSH; service=VoIP; asn=AS9498; country=IN,1,2,persistence_signal,0.9999999342335592,0.9999999539634914,1
2025-08-28T17:06:50Z,2025-08-28,17,FW-EDGE-01,secops,,autorun_entry,auth,observed,informational,0,dns,oss,192.168.89.22,34.120.47.189,1,0,telecom|realtime,direction=egress; bytes_out=11347; bytes_in=40; latency_ms=15; protocol=DNS; service=OSS; asn=AS13335; country=US,1,2,persistence_signal,0.9999999340994726,0.9999999538696308,1
2025-08-28T17:51:00Z,2025-08-28,17,TELCO-CORE-01,system,,service_install,register,observed,medium,2,dns,oss,10.247.201.240,172.127.107.181,1,1,telecom|realtime,direction=egress; bytes_out=16127; bytes_in=7439; latency_ms=42; protocol=DNS; service=OSS; asn=AS15169; country=US,1,2,persistence_signal,0.9999999339833118,0.9999999537883183,1
2025-08-28T19:34:11Z,2025-08-28,19,BSS-APP-01,system,,scheduled_task_created,permit,observed,low,1,smtp,core-network,172.29.115.14,8.254.209.147,1,0,telecom|realtime,direction=egress; bytes_out=7133; bytes_in=1363; latency_ms=19; protocol=SMTP; service=Core-Network; asn=AS15169; country=US,1,2,persistence_signal,0.9999999338257324,0.9999999536780126,1
2025-08-28T14:37:26Z,2025-08-28,14,NAT-01,alice,,scheduled_task_created,spawn,observed,low,1,sip,mail-server,172.66.245.58,10.241.241.150,1,1,telecom|realtime,direction=ingress; bytes_out=15358; bytes_in=2602; latency_ms=33; protocol=SIP; service=Mail-Server; asn=AS9498; country=IN,1,2,persistence_signal,0.999999933758424,0.9999999536308968,1
2025-08-28T20:16:01Z,2025-08-28,20,BSS-APP-01,alice,,autorun_entry,spawn,observed,informational,0,https,core-network,72.172.61.189,172.22.71.41,0,1,telecom|realtime,direction=ingress; bytes_out=9577; bytes_in=10313; latency_ms=49; protocol=HTTPS; service=Core-Network; asn=AS16509; country=US,1,2,persistence_signal,0.9999999337381482,0.9999999536167038,1
2025-08-28T20:19:56Z,2025-08-28,20,FW-EDGE-01,svc_crm,,scheduled_task_created,spawn,observed,informational,0,dns,voip,192.168.45.247,91.246.94.65,1,0,telecom|realtime,direction=egress; bytes_out=22100; bytes_in=17864; latency_ms=1; protocol=DNS; service=VoIP; asn=AS16509; country=US,1,2,persistence_signal,0.9999999337202023,0.9999999536041416,1
2025-08-28T17:49:49Z,2025-08-28,17,TELCO-CORE-02,dbadmin,,autorun_entry,auth,observed,informational,0,https,bss,172.18.217.121,192.168.110.164,1,1,telecom|realtime,direction=internal; bytes_out=14693; bytes_in=40; latency_ms=33; protocol=HTTPS; service=BSS; asn=AS9498; country=IN,1,2,persistence_signal,0.9999999337202023,0.9999999536041416,1
2025-08-28T16:06:45Z,2025-08-28,16,TELCO-CORE-01,svc_ims,,autorun_entry,register,observed,medium,2,dns,voip,192.168.234.182,104.58.254.248,1,0,telecom|realtime,direction=egress; bytes_out=17478; bytes_in=3311; latency_ms=29; protocol=DNS; service=VoIP; asn=AS8075; country=US,1,2,persistence_signal,0.9999999336905548,0.9999999535833884,1
2025-08-28T14:56:38Z,2025-08-28,14,FW-EDGE-01,charlie,,service_install,permit,observed,medium,2,http,core-network,192.168.143.195,104.12.83.81,1,0,telecom|realtime,direction=egress; bytes_out=3362; bytes_in=9298; latency_ms=36; protocol=HTTP; service=Core-Network; asn=AS8075; country=US,1,2,persistence_signal,0.999999933662676,0.9999999535638733,1
2025-08-28T20:57:09Z,2025-08-28,20,TELCO-CORE-02,alice,,autorun_entry,query,observed,informational,0,dns,oss,192.168.196.100,91.98.121.231,1,0,telecom|realtime,direction=egress; bytes_out=11091; bytes_in=12278; latency_ms=31; protocol=DNS; service=OSS; asn=AS16509; country=US,1,2,persistence_signal,0.9999999335125852,0.9999999534588097,1
2025-08-28T20:31:17Z,2025-08-28,20,CRM-APP-01,alice,,autorun_entry,deny,observed,informational,0,smtp,web-portal,172.18.174.153,40.197.242.4,1,0,telecom|realtime,direction=egress; bytes_out=20332; bytes_in=7738; latency_ms=30; protocol=SMTP; service=Web-Portal; asn=AS13335; country=US,1,2,persistence_signal,0.9999999335125848,0.9999999534588093,1
2025-08-28T14:53:07Z,2025-08-28,14,TELCO-CORE-01,dbadmin,,autorun_entry,deny,observed,medium,2,dns,customer-crm,192.168.208.79,104.219.202.165,1,0,telecom|realtime,direction=egress; bytes_out=18329; bytes_in=10133; latency_ms=19; protocol=DNS; service=Customer-CRM; asn=AS8075; country=US,1,2,persistence_signal,0.9999999335125848,0.9999999534588093,1
2025-08-28T16:50:56Z,2025-08-28,16,BSS-APP-01,svc_crm,,autorun_entry,connect,observed,medium,2,https,voip,10.208.220.155,31.251.228.9,1,0,telecom|realtime,direction=egress; bytes_out=17047; bytes_in=18507; latency_ms=11; protocol=HTTPS; service=VoIP; asn=AS15169; country=US,1,2,persistence_signal,0.999999933245773,0.999999953272041,1
2025-08-28T17:18:44Z,2025-08-28,17,TELCO-CORE-02,svc_crm,,service_install,spawn,observed,informational,0,sip,core-network,10.136.77.4,8.113.104.187,1,0,telecom|realtime,direction=egress; bytes_out=5984; bytes_in=2699; latency_ms=36; protocol=SIP; service=Core-Network; asn=AS15169; country=US,1,2,persistence_signal,0.9999999330313551,0.9999999531219486,1
2025-08-28T14:31:58Z,2025-08-28,14,IMS-CSCF-01,netops,,service_install,deny,observed,low,1,sip,mail-server,192.168.153.106,192.168.216.244,1,1,telecom|realtime,direction=internal; bytes_out=2140; bytes_in=796; latency_ms=8; protocol=SIP; service=Mail-Server; asn=AS3356; country=US,1,2,persistence_signal,0.9999999329427726,0.9999999530599408,1
2025-08-28T14:53:05Z,2025-08-28,14,PGW-01,secops,,service_install,auth,observed,high,3,https,customer-crm,192.168.237.46,64.211.202.175,1,0,telecom|realtime,direction=egress; bytes_out=3748; bytes_in=4194; latency_ms=38; protocol=HTTPS; service=Customer-CRM; asn=AS16509; country=US,1,2,persistence_signal,0.9999999324685171,0.999999952727962,1
2025-08-28T20:16:23Z,2025-08-28,20,TELCO-CORE-02,bob,,autorun_entry,invite,observed,high,3,https,core-network,192.168.21.118,1.3.195.65,1,0,telecom|realtime,direction=egress; bytes_out=15773; bytes_in=14083; latency_ms=35; protocol=HTTPS; service=Core-Network; asn=AS15169; country=US,1,2,persistence_signal,0.9999999323771476,0.9999999526640033,1
2025-08-28T13:50:47Z,2025-08-28,13,BSS-APP-01,secops,,autorun_entry,deny,observed,medium,2,smtp,voip,72.252.118.32,10.31.9.172,0,1,telecom|realtime,direction=ingress; bytes_out=17071; bytes_in=7759; latency_ms=51; protocol=SMTP; service=VoIP; asn=AS16509; country=US,1,2,persistence_signal,0.9999999323736476,0.9999999526615533,1
2025-08-28T15:04:12Z,2025-08-28,15,CRM-APP-01,svc_bss,,service_install,spawn,observed,medium,2,smtp,voip,172.29.177.221,23.3.93.61,1,0,telecom|realtime,direction=egress; bytes_out=7405; bytes_in=826; latency_ms=22; protocol=SMTP; service=VoIP; asn=AS15169; country=US,1,2,persistence_signal,0.9999999322175676,0.9999999525522973,1
2025-08-28T18:40:11Z,2025-08-28,18,PGW-01,svc_ims,,autorun_entry,deny,observed,medium,2,https,voip,192.168.24.206,64.54.25.235,1,0,telecom|realtime,direction=egress; bytes_out=28509; bytes_in=11755; latency_ms=22; protocol=HTTPS; service=VoIP; asn=AS16509; country=US,1,2,persistence_signal,0.9999999321168284,0.9999999524817799,1
2025-08-28T20:56:02Z,2025-08-28,20,FW-EDGE-01,charlie,,autorun_entry,invite,observed,medium,2,smtp,web-portal,10.196.107.111,104.10.15.194,1,0,telecom|realtime,direction=egress; bytes_out=26690; bytes_in=40; latency_ms=25; protocol=SMTP; service=Web-Portal; asn=AS8075; country=US,1,2,persistence_signal,0.9999999321050972,0.999999952473568,1
2025-08-28T18:23:42Z,2025-08-28,18,NAT-01,netops,,autorun_entry,deny,observed,high,3,https,voip,10.163.150.25,1.435.32.0,1,0,telecom|realtime,direction=egress; bytes_out=10923; bytes_in=40; latency_ms=21; protocol=HTTPS; service=VoIP; asn=AS15169; country=US,1,2,persistence_signal,0.9999999317214026,0.9999999522049818,1
2025-08-28T13:46:28Z,2025-08-28,13,BSS-APP-01,netops,,autorun_entry,register,observed,critical,4,https,voip,192.168.230.0,31.128.211.113,1,0,telecom|realtime,direction=egress; bytes_out=40; bytes_in=5538; latency_ms=16; protocol=HTTPS; service=VoIP; asn=AS15169; country=US,1,2,persistence_signal,0.999999931709205,0.9999999521964434,1
2025-08-28T18:19:50Z,2025-08-28,18,IMS-CSCF-01,svc_bss,,autorun_entry,spawn,observed,low,1,sip,core-network,13.194.196.51,192.168.249.139,0,1,telecom|realtime,direction=ingress; bytes_out=13280; bytes_in=11762; latency_ms=44; protocol=SIP; service=Core-Network; asn=AS15169; country=US,1,2,persistence_signal,0.999999931708032,0.9999999521956224,1
2025-08-28T21:04:07Z,2025-08-28,21,SBC-EDGE-01,svc_ims,,autorun_entry,spawn,observed,low,1,smtp,core-network,192.168.251.74,185.104.237.5,1,0,telecom|realtime,direction=egress; bytes_out=14947; bytes_in=2634; latency_ms=37; protocol=SMTP; service=Core-Network; asn=AS9498; country=IN,1,2,persistence_signal,0.9999999316945096,0.9999999521861568,1
2025-08-28T17:24:37Z,2025-08-28,17,SBC-EDGE-01,charlie,,service_install,permit,observed,informational,0,dns,voip,192.168.234.55,64.200.31.248,1,0,telecom|realtime,direction=egress; bytes_out=1778; bytes_in=6244; latency_ms=6; protocol=DNS; service=VoIP; asn=AS16509; country=US,1,2,persistence_signal,0.9999999316444514,0.999999952151116,1
2025-08-28T15:16:11Z,2025-08-28,15,FW-EDGE-01,svc_ims,,autorun_entry,query,observed,high,3,dns,voip,172.25.87.39,34.89.141.24,1,0,telecom|realtime,direction=egress; bytes_out=18674; bytes_in=1588; latency_ms=26; protocol=DNS; service=VoIP; asn=AS13335; country=US,1,2,persistence_signal,0.9999999316167092,0.9999999521316965,1
2025-08-28T13:17:47Z,2025-08-28,13,IMS-CSCF-01,secops,,service_install,spawn,observed,low,1,dns,web-portal,172.17.10.169,91.133.232.156,1,0,telecom|realtime,direction=egress; bytes_out=410; bytes_in=6878; latency_ms=30; protocol=DNS; service=Web-Portal; asn=AS16509; country=US,1,2,persistence_signal,0.9999999316131098,0.9999999521291769,1
2025-08-28T15:57:13Z,2025-08-28,15,SGW-01,bob,,service_install,spawn,observed,low,1,dns,mail-server,172.23.71.249,10.74.247.152,1,1,telecom|realtime,direction=internal; bytes_out=6482; bytes_in=14080; latency_ms=28; protocol=DNS; service=Mail-Server; asn=AS9498; country=IN,1,2,persistence_signal,0.9999999314293012,0.9999999520005108,1
2025-08-28T14:22:01Z,2025-08-28,14,IMS-CSCF-01,svc_crm,,service_install,register,observed,low,1,dns,customer-crm,192.168.248.112,192.168.200.172,1,1,telecom|realtime,direction=internal; bytes_out=19908; bytes_in=27846; latency_ms=14; protocol=DNS; service=Customer-CRM; asn=AS3356; country=US,1,2,persistence_signal,0.9999999314215248,0.9999999519950673,1
2025-08-28T17:59:29Z,2025-08-28,17,IMS-CSCF-01,svc_crm,,autorun_entry,spawn,observed,informational,0,dns,mail-server,192.168.102.186,23.121.35.239,1,0,telecom|realtime,direction=egress; bytes_out=21734; bytes_in=16844; latency_ms=41; protocol=DNS; service=Mail-Server; asn=AS15169; country=US,1,2,persistence_signal,0.9999999313405216,0.9999999519383651,1
2025-08-28T18:44:29Z,2025-08-28,18,CRM-APP-01,netops,,autorun_entry,auth,observed,low,1,ssh,bss,40.56.209.185,10.89.112.213,0,1,telecom|realtime,direction=ingress; bytes_out=4230; bytes_in=11154; latency_ms=42; protocol=SSH; service=BSS; asn=AS13335; country=US,1,2,persistence_signal,0.9999999312657892,0.9999999518860525,1
2025-08-28T13:18:33Z,2025-08-28,13,FW-EDGE-01,alice,,scheduled_task_created,permit,observed,medium,2,dns,web-portal,192.168.57.128,10.89.41.225,1,1,telecom|realtime,direction=internal; bytes_out=40; bytes_in=40; latency_ms=42; protocol=DNS; service=Web-Portal; asn=AS3356; country=US,1,2,persistence_signal,0.9999999312657892,0.9999999518860525,1
2025-08-28T13:50:16Z,2025-08-28,13,TELCO-CORE-02,alice,,service_install,spawn,observed,low,1,sip,core-network,172.17.89.0,54.16.203.126,1,0,telecom|realtime,direction=egress; bytes_out=29360; bytes_in=6515; latency_ms=15; protocol=SIP; service=Core-Network; asn=AS13335; country=US,1,2,persistence_signal,0.999999931200182,0.9999999518401275,1
2025-08-28T19:51:38Z,2025-08-28,19,CRM-APP-01,svc_bss,,service_install,invite,observed,informational,0,http,core-network,192.168.78.131,199.205.135.110,1,0,telecom|realtime,direction=egress; bytes_out=21507; bytes_in=5855; latency_ms=18; protocol=HTTP; service=Core-Network; asn=AS3356; country=US,1,2,persistence_signal,0.9999999311621612,0.9999999518135129,1
2025-08-28T19:57:21Z,2025-08-28,19,NAT-01,charlie,,service_install,permit,observed,low,1,sip,voip,172.31.149.213,34.172.46.217,1,0,telecom|realtime,direction=egress; bytes_out=25862; bytes_in=6226; latency_ms=6; protocol=SIP; service=VoIP; asn=AS13335; country=US,1,2,persistence_signal,0.999999931157059,0.9999999518099413,1
2025-08-28T15:07:04Z,2025-08-28,15,TELCO-CORE-02,alice,,autorun_entry,spawn,observed,medium,2,smtp,bss,192.168.181.91,13.76.231.87,1,0,telecom|realtime,direction=egress; bytes_out=40; bytes_in=4627; latency_ms=19; protocol=SMTP; service=BSS; asn=AS15169; country=US,1,2,persistence_signal,0.99999993103237,0.999999951722659,1
2025-08-28T15:16:40Z,2025-08-28,15,SGW-01,bob,,autorun_entry,connect,observed,informational,0,sip,core-network,10.117.236.146,1.30.240.80,1,0,telecom|realtime,direction=egress; bytes_out=7509; bytes_in=40; latency_ms=5; protocol=SIP; service=Core-Network; asn=AS15169; country=US,1,2,persistence_signal,0.9999999309588148,0.9999999516711704,1
2025-08-28T15:03:50Z,2025-08-28,15,CRM-APP-01,alice,,scheduled_task_created,auth,observed,low,1,https,voip,192.168.225.209,128.133.156.163,1,0,telecom|realtime,direction=egress; bytes_out=23084; bytes_in=19867; latency_ms=31; protocol=HTTPS; service=VoIP; asn=AS4837; country=CN,1,2,persistence_signal,0.9999999309480136,0.9999999516636096,1
2025-08-28T18:44:00Z,2025-08-28,18,BSS-APP-01,netops,,autorun_entry,register,observed,informational,0,dns,bss,192.168.131.162,192.168.117.206,1,1,telecom|realtime,direction=internal; bytes_out=14929; bytes_in=40; latency_ms=16; protocol=DNS; service=BSS; asn=AS3356; country=US,1,2,persistence_signal,0.9999999309280336,0.9999999516496235,1
2025-08-28T19:43:30Z,2025-08-28,19,TELCO-CORE-02,svc_bss,,service_install,invite,observed,low,1,smtp,bss,10.69.68.139,10.66.95.151,1,1,telecom|realtime,direction=internal; bytes_out=13446; bytes_in=10757; latency_ms=15; protocol=SMTP; service=BSS; asn=AS15169; country=US,1,2,persistence_signal,0.9999999307483836,0.9999999515238684,1
2025-08-28T21:00:23Z,2025-08-28,21,SGW-01,svc_bss,,scheduled_task_created,register,observed,informational,0,https,bss,172.26.173.135,64.88.42.36,1,0,telecom|realtime,direction=egress; bytes_out=746; bytes_in=18798; latency_ms=1; protocol=HTTPS; service=BSS; asn=AS16509; country=US,1,2,persistence_signal,0.999999930668375,0.9999999514678625,1
2025-08-28T14:53:32Z,2025-08-28,14,FW-EDGE-01,dbadmin,,scheduled_task_created,register,observed,low,1,sip,mail-server,10.50.30.230,172.22.132.238,1,1,telecom|realtime,direction=internal; bytes_out=476; bytes_in=14795; latency_ms=40; protocol=SIP; service=Mail-Server; asn=AS15169; country=US,1,2,persistence_signal,0.9999999306666026,0.9999999514666219,1
2025-08-28T17:22:21Z,2025-08-28,17,TELCO-CORE-01,svc_bss,,scheduled_task_created,spawn,observed,low,1,https,core-network,192.168.62.128,1.80.196.167,1,0,telecom|realtime,direction=egress; bytes_out=4757; bytes_in=4992; latency_ms=29; protocol=HTTPS; service=Core-Network; asn=AS15169; country=US,1,2,persistence_signal,0.99999993060426,0.9999999514229819,1
2025-08-28T16:39:58Z,2025-08-28,16,CRM-APP-01,svc_crm,,service_install,permit,observed,low,1,https,mail-server,172.31.111.76,172.29.199.179,1,1,telecom|realtime,direction=internal; bytes_out=18425; bytes_in=736; latency_ms=11; protocol=HTTPS; service=Mail-Server; asn=AS9498; country=IN,1,2,persistence_signal,0.999999930555598,0.9999999513889186,1
2025-08-28T13:53:01Z,2025-08-28,13,NAT-01,svc_ims,,autorun_entry,permit,observed,low,1,dns,mail-server,172.19.68.47,91.242.228.60,1,0,telecom|realtime,direction=egress; bytes_out=11448; bytes_in=15178; latency_ms=26; protocol=DNS; service=Mail-Server; asn=AS16509; country=US,1,2,persistence_signal,0.9999999303151954,0.9999999512206368,1
2025-08-28T19:30:45Z,2025-08-28,19,TELCO-CORE-01,svc_crm,,scheduled_task_created,invite,observed,medium,2,ssh,web-portal,10.218.29.33,23.20.98.53,1,0,telecom|realtime,direction=egress; bytes_out=12217; bytes_in=15643; latency_ms=3; protocol=SSH; service=Web-Portal; asn=AS15169; country=US,1,2,persistence_signal,0.9999999300738098,0.9999999510516668,1
2025-08-28T16:31:48Z,2025-08-28,16,PGW-01,svc_crm,,autorun_entry,spawn,observed,low,1,dns,web-portal,172.30.181.155,64.208.1.12,1,0,telecom|realtime,direction=egress; bytes_out=40; bytes_in=2132; latency_ms=26; protocol=DNS; service=Web-Portal; asn=AS16509; country=US,1,2,persistence_signal,0.999999929932562,0.9999999509527935,1
2025-08-28T18:36:19Z,2025-08-28,18,SBC-EDGE-01,bob,,autorun_entry,spawn,observed,low,1,dns,core-network,10.169.245.91,1.181.196.43,1,0,telecom|realtime,direction=egress; bytes_out=19769; bytes_in=24361; latency_ms=35; protocol=DNS; service=Core-Network; asn=AS15169; country=US,1,2,persistence_signal,0.9999999297800096,0.9999999508460068,1
2025-08-28T20:55:25Z,2025-08-28,20,SBC-EDGE-01,charlie,,scheduled_task_created,register,observed,low,1,https,customer-crm,192.168.6.70,128.141.43.196,1,0,telecom|realtime,direction=egress; bytes_out=9595; bytes_in=3941; latency_ms=12; protocol=HTTPS; service=Customer-CRM; asn=AS4837; country=CN,1,2,persistence_signal,0.9999999296917838,0.9999999507842486,1
2025-08-28T17:05:08Z,2025-08-28,17,PGW-01,bob,,autorun_entry,permit,observed,low,1,http,core-network,192.168.169.161,1.227.73.106,1,0,telecom|realtime,direction=egress; bytes_out=8908; bytes_in=1455; latency_ms=32; protocol=HTTP; service=Core-Network; asn=AS15169; country=US,1,2,persistence_signal,0.9999999296597822,0.9999999507618476,1
2025-08-28T20:40:07Z,2025-08-28,20,NAT-01,charlie,,service_install,register,observed,informational,0,http,core-network,172.20.202.2,192.168.158.119,1,1,telecom|realtime,direction=internal; bytes_out=17163; bytes_in=24397; latency_ms=47; protocol=HTTP; service=Core-Network; asn=AS9498; country=IN,1,2,persistence_signal,0.99999992963103,0.999999950741721,1
2025-08-28T13:29:47Z,2025-08-28,13,BSS-APP-01,svc_crm,,service_install,query,observed,medium,2,sip,core-network,192.168.197.45,8.145.142.95,1,0,telecom|realtime,direction=egress; bytes_out=21905; bytes_in=40; latency_ms=18; protocol=SIP; service=Core-Network; asn=AS15169; country=US,1,2,persistence_signal,0.9999999293852664,0.9999999505696865,1
2025-08-28T16:57:20Z,2025-08-28,16,BSS-APP-01,svc_ims,,autorun_entry,deny,observed,informational,0,ssh,customer-crm,172.24.124.253,199.114.50.144,1,0,telecom|realtime,direction=egress; bytes_out=20578; bytes_in=40; latency_ms=13; protocol=SSH; service=Customer-CRM; asn=AS3356; country=US,1,2,persistence_signal,0.9999999292630845,0.9999999504841591,1
2025-08-28T15:12:19Z,2025-08-28,15,BSS-APP-01,svc_ims,,scheduled_task_created,auth,observed,low,1,dns,customer-crm,64.150.162.226,192.168.60.36,0,1,telecom|realtime,direction=ingress; bytes_out=5607; bytes_in=40; latency_ms=78; protocol=DNS; service=Customer-CRM; asn=AS16509; country=US,1,2,persistence_signal,0.999999929259426,0.9999999504815983,1
2025-08-28T17:39:53Z,2025-08-28,17,SGW-01,netops,,service_install,register,observed,low,1,https,mail-server,172.22.53.104,31.180.172.170,1,0,telecom|realtime,direction=egress; bytes_out=18593; bytes_in=7234; latency_ms=33; protocol=HTTPS; service=Mail-Server; asn=AS15169; country=US,1,2,persistence_signal,0.9999999292529206,0.9999999504770444,1
2025-08-28T14:01:52Z,2025-08-28,14,FW-EDGE-01,system,,autorun_entry,connect,observed,high,3,https,customer-crm,10.236.240.201,104.197.21.148,1,0,telecom|realtime,direction=egress; bytes_out=3142; bytes_in=7822; latency_ms=6; protocol=HTTPS; service=Customer-CRM; asn=AS8075; country=US,1,2,persistence_signal,0.9999999291008924,0.9999999503706247,1
2025-08-28T17:59:23Z,2025-08-28,17,FW-EDGE-01,system,,autorun_entry,auth,observed,low,1,http,web-portal,192.168.89.55,40.239.117.138,1,0,telecom|realtime,direction=egress; bytes_out=40; bytes_in=8364; latency_ms=32; protocol=HTTP; service=Web-Portal; asn=AS13335; country=US,1,2,persistence_signal,0.9999999290327938,0.9999999503229556,1
2025-08-28T16:54:21Z,2025-08-28,16,CRM-APP-01,netops,,autorun_entry,deny,observed,critical,4,dns,oss,192.168.170.209,128.238.120.195,1,0,telecom|realtime,direction=egress; bytes_out=40; bytes_in=19517; latency_ms=12; protocol=DNS; service=OSS; asn=AS4837; country=CN,1,2,persistence_signal,0.9999999290095112,0.9999999503066578,1
2025-08-28T14:27:24Z,2025-08-28,14,CRM-APP-01,svc_ims,,scheduled_task_created,auth,observed,low,1,sip,voip,10.49.130.130,40.176.13.247,1,0,telecom|realtime,direction=egress; bytes_out=2165; bytes_in=5627; latency_ms=8; protocol=SIP; service=VoIP; asn=AS13335; country=US,1,2,persistence_signal,0.9999999289562546,0.9999999502693782,1
2025-08-28T16:34:57Z,2025-08-28,16,PGW-01,svc_crm,,service_install,spawn,observed,high,3,smtp,oss,10.145.121.9,172.24.215.13,1,1,telecom|realtime,direction=internal; bytes_out=508; bytes_in=8182; latency_ms=21; protocol=SMTP; service=OSS; asn=AS15169; country=US,1,2,persistence_signal,0.9999999289130612,0.9999999502391429,1
2025-08-28T13:55:57Z,2025-08-28,13,PGW-01,alice,,service_install,permit,observed,low,1,https,bss,192.168.92.141,91.10.115.129,1,0,telecom|realtime,direction=egress; bytes_out=14500; bytes_in=40; latency_ms=41; protocol=HTTPS; service=BSS; asn=AS16509; country=US,1,2,persistence_signal,0.9999999289004284,0.9999999502302999,1
2025-08-28T14:26:21Z,2025-08-28,14,SBC-EDGE-01,svc_ims,,service_install,deny,observed,informational,0,dns,voip,192.168.217.22,91.210.233.170,1,0,telecom|realtime,direction=egress; bytes_out=31611; bytes_in=13703; latency_ms=17; protocol=DNS; service=VoIP; asn=AS16509; country=US,1,2,persistence_signal,0.999999928854688,0.9999999501982816,1
2025-08-28T15:00:24Z,2025-08-28,15,PGW-01,system,,autorun_entry,deny,observed,low,1,ssh,bss,10.7.99.2,23.38.240.198,1,0,telecom|realtime,direction=egress; bytes_out=15384; bytes_in=16288; latency_ms=26; protocol=SSH; service=BSS; asn=AS15169; country=US,1,2,persistence_signal,0.9999999288289936,0.9999999501802955,1
2025-08-28T17:05:23Z,2025-08-28,17,IMS-CSCF-01,alice,,service_install,connect,observed,low,1,ssh,oss,192.168.188.81,31.203.34.106,1,0,telecom|realtime,direction=egress; bytes_out=40; bytes_in=40; latency_ms=31; protocol=SSH; service=OSS; asn=AS15169; country=US,1,2,persistence_signal,0.9999999287890582,0.9999999501523408,1
2025-08-28T18:03:17Z,2025-08-28,18,SBC-EDGE-01,svc_bss,,scheduled_task_created,permit,observed,medium,2,http,core-network,172.19.50.166,31.104.195.1,1,0,telecom|realtime,direction=egress; bytes_out=794; bytes_in=21519; latency_ms=34; protocol=HTTP; service=Core-Network; asn=AS15169; country=US,1,2,persistence_signal,0.9999999287803468,0.9999999501462428,1
2025-08-28T16:49:54Z,2025-08-28,16,PGW-01,svc_ims,,autorun_entry,spawn,observed,low,1,http,mail-server,10.65.36.175,104.131.185.172,1,0,telecom|realtime,direction=egress; bytes_out=21017; bytes_in=13587; latency_ms=24; protocol=HTTP; service=Mail-Server; asn=AS8075; country=US,1,2,persistence_signal,0.999999928766816,0.9999999501367712,1
2025-08-28T13:40:37Z,2025-08-28,13,TELCO-CORE-01,alice,,scheduled_task_created,connect,observed,high,3,https,voip,10.187.166.94,142.82.25.150,1,0,telecom|realtime,direction=egress; bytes_out=7884; bytes_in=14459; latency_ms=45; protocol=HTTPS; service=VoIP; asn=AS4837; country=CN,1,2,persistence_signal,0.9999999287235511,0.9999999501064858,1
2025-08-28T17:43:39Z,2025-08-28,17,NAT-01,svc_ims,,autorun_entry,register,observed,critical,4,sip,customer-crm,172.18.22.60,91.244.243.70,1,0,telecom|realtime,direction=egress; bytes_out=4944; bytes_in=11295; latency_ms=47; protocol=SIP; service=Customer-CRM; asn=AS16509; country=US,1,2,persistence_signal,0.9999999287079484,0.9999999500955639,1
2025-08-28T15:47:27Z,2025-08-28,15,TELCO-CORE-02,dbadmin,,service_install,spawn,observed,informational,0,dns,voip,172.16.255.163,185.37.40.221,1,0,telecom|realtime,direction=egress; bytes_out=17395; bytes_in=1085; latency_ms=21; protocol=DNS; service=VoIP; asn=AS9498; country=IN,1,2,persistence_signal,0.9999999286985242,0.9999999500889669,1
2025-08-28T14:39:45Z,2025-08-28,14,FW-EDGE-01,netops,,scheduled_task_created,register,observed,low,1,smtp,core-network,91.15.71.32,172.18.208.125,0,1,telecom|realtime,direction=ingress; bytes_out=23782; bytes_in=58; latency_ms=50; protocol=SMTP; service=Core-Network; asn=AS16509; country=US,1,2,persistence_signal,0.9999999286734405,0.9999999500714083,1
