timestamp,date,hour,host,user,process,event_type,action,status,severity,severity_num,protocol,service,src_ip,dst_ip,is_internal_src,is_internal_dst,tags,msg,label_suspicious
2025-08-28T14:54:44Z,2025-08-28,14,TELCO-CORE-01,bob,,net_connection,connect,observed,informational,0,smtp,web-portal,172.19.5.108,54.204.242.14,1,0,telecom|realtime,direction=egress; bytes_out=31918; bytes_in=40; latency_ms=30; protocol=SMTP; service=Web-Portal; asn=AS13335; country=US,0
2025-08-28T18:34:22Z,2025-08-28,18,FW-EDGE-01,secops,,logon_failure,invite,observed,low,1,https,voip,10.106.44.108,52.1.123.192,1,0,telecom|realtime,direction=egress; bytes_out=20664; bytes_in=11367; latency_ms=37; protocol=HTTPS; service=VoIP; asn=AS13335; country=US,0
2025-08-28T13:57:42Z,2025-08-28,13,FW-EDGE-01,svc_bss,,dns_query,connect,observed,medium,2,https,customer-crm,192.168.137.158,192.168.192.244,1,1,telecom|realtime,query=cdn.media-service.com; answer=142.26.90.181; direction=internal; bytes_out=22904; bytes_in=15434; latency_ms=16; protocol=HTTPS; service=Customer-CRM; asn=AS3356; country=US,0
2025-08-28T19:25:21Z,2025-08-28,19,SBC-EDGE-01,charlie,,sip_invite,permit,observed,high,3,dns,oss,172.30.44.254,31.141.160.61,1,0,telecom|realtime,call_id=363f99ed201e5c7c; from=+917612876332; to=+919530200808; direction=egress; bytes_out=8365; bytes_in=7551; latency_ms=32; protocol=DNS; service=OSS; asn=AS15169; country=US,0
2025-08-28T15:14:59Z,2025-08-28,15,CRM-APP-01,svc_crm,node.exe,proc_start,spawn,observed,medium,2,http,voip,172.27.188.126,34.217.33.90,1,0,telecom|realtime,direction=egress; bytes_out=5631; bytes_in=40; latency_ms=33; protocol=HTTP; service=VoIP; asn=AS13335; country=US,0
2025-08-28T13:11:45Z,2025-08-28,13,BSS-APP-01,charlie,dnsmasq,proc_start,spawn,observed,medium,2,http,core-network,192.168.143.93,72.234.137.220,1,0,telecom|realtime,direction=egress; bytes_out=23514; bytes_in=22655; latency_ms=25; protocol=HTTP; service=Core-Network; asn=AS16509; country=US,0
2025-08-28T18:45:56Z,2025-08-28,18,TELCO-CORE-01,svc_bss,,sip_register,invite,observed,low,1,sip,mail-server,172.18.229.237,40.39.8.32,1,0,telecom|realtime,call_id=e0917627a26e4598; from=+919279381164; direction=egress; bytes_out=40; bytes_in=2578; latency_ms=28; protocol=SIP; service=Mail-Server; asn=AS13335; country=US,0
2025-08-28T19:03:26Z,2025-08-28,19,TELCO-CORE-02,bob,,sip_invite,deny,observed,low,1,dns,web-portal,172.21.205.245,54.61.198.104,1,0,telecom|realtime,call_id=c18902fa8cd8581e; from=+916093205913; to=+919020388580; direction=egress; bytes_out=40; bytes_in=40; latency_ms=21; protocol=DNS; service=Web-Portal; asn=AS13335; country=US,0
2025-08-28T18:22:23Z,2025-08-28,18,IMS-CSCF-01,bob,,net_connection,deny,observed,low,1,dns,voip,172.23.130.51,31.137.94.172,1,0,telecom|realtime,direction=egress; bytes_out=40; bytes_in=14786; latency_ms=29; protocol=DNS; service=VoIP; asn=AS15169; country=US,0
2025-08-28T16:42:00Z,2025-08-28,16,TELCO-CORE-01,svc_ims,,dns_query,permit,observed,medium,2,http,voip,10.126.244.92,91.82.84.66,1,0,telecom|realtime,query=auth.telco.example; answer=40.195.3.72; direction=egress; bytes_out=12654; bytes_in=7874; latency_ms=15; protocol=HTTP; service=VoIP; asn=AS16509; country=US,0
2025-08-28T19:27:33Z,2025-08-28,19,SGW-01,svc_bss,,sip_invite,auth,observed,low,1,dns,voip,172.20.223.248,31.76.60.210,1,0,telecom|realtime,call_id=76c8838b8de806ca; from=+918446982460; to=+917167064180; direction=egress; bytes_out=16359; bytes_in=12236; latency_ms=12; protocol=DNS; service=VoIP; asn=AS15169; country=US,0
2025-08-28T14:34:00Z,2025-08-28,14,NAT-01,alice,,scheduled_task_created,register,observed,low,1,https,bss,172.29.126.150,52.35.22.113,1,0,telecom|realtime,direction=egress; bytes_out=3433; bytes_in=4223; latency_ms=25; protocol=HTTPS; service=BSS; asn=AS13335; country=US,1
2025-08-28T16:01:01Z,2025-08-28,16,CRM-APP-01,system,,net_connection,deny,observed,medium,2,https,oss,172.28.199.245,1.167.209.87,1,0,telecom|realtime,direction=egress; bytes_out=7602; bytes_in=14238; latency_ms=19; protocol=HTTPS; service=OSS; asn=AS15169; country=US,0
2025-08-28T20:13:26Z,2025-08-28,20,BSS-APP-01,dbadmin,,dns_query,query,observed,informational,0,http,mail-server,10.173.211.65,54.131.93.138,1,0,telecom|realtime,query=login.partner-ssp.com; direction=egress; bytes_out=40; bytes_in=20171; latency_ms=1; protocol=HTTP; service=Mail-Server; asn=AS13335; country=US,0
2025-08-28T15:48:20Z,2025-08-28,15,PGW-01,alice,node.exe,proc_start,permit,observed,high,3,http,core-network,192.168.230.129,13.175.98.49,1,0,telecom|realtime,direction=egress; bytes_out=10273; bytes_in=1750; latency_ms=39; protocol=HTTP; service=Core-Network; asn=AS15169; country=US,0
2025-08-28T13:57:40Z,2025-08-28,13,FW-EDGE-01,system,,sip_register,permit,observed,informational,0,dns,customer-crm,172.17.190.26,34.115.133.9,1,0,telecom|realtime,call_id=cfe595721d63c020; from=+918567005957; direction=egress; bytes_out=13511; bytes_in=11008; latency_ms=21; protocol=DNS; service=Customer-CRM; asn=AS13335; country=US,0
2025-08-28T20:17:01Z,2025-08-28,20,BSS-APP-01,system,,sip_invite,connect,observed,medium,2,https,core-network,172.21.172.149,54.53.177.13,1,0,telecom|realtime,call_id=59e820de54189b61; from=+918714483868; to=+917128856725; direction=egress; bytes_out=16476; bytes_in=664; latency_ms=28; protocol=HTTPS; service=Core-Network; asn=AS13335; country=US,0
2025-08-28T16:46:39Z,2025-08-28,16,TELCO-CORE-02,alice,,net_connection,query,observed,informational,0,smtp,mail-server,192.168.231.214,13.3.183.130,1,0,telecom|realtime,direction=egress; bytes_out=12398; bytes_in=11557; latency_ms=33; protocol=SMTP; service=Mail-Server; asn=AS15169; country=US,0
2025-08-28T13:51:35Z,2025-08-28,13,IMS-CSCF-01,alice,,dns_query,invite,observed,high,3,https,mail-server,10.103.158.94,40.181.178.148,1,0,telecom|realtime,query=update.microsoft.com; answer=91.240.174.32; direction=egress; bytes_out=32923; bytes_in=11481; latency_ms=21; protocol=HTTPS; service=Mail-Server; asn=AS13335; country=US,0
2025-08-28T18:35:50Z,2025-08-28,18,SGW-01,svc_bss,dnsmasq,proc_start,permit,observed,informational,0,http,oss,192.168.71.9,64.36.233.121,1,0,telecom|realtime,direction=egress; bytes_out=21254; bytes_in=17585; latency_ms=25; protocol=HTTP; service=OSS; asn=AS16509; country=US,0
2025-08-28T17:10:18Z,2025-08-28,17,FW-EDGE-01,alice,,sip_register,permit,observed,informational,0,dns,bss,172.23.13.217,31.127.108.95,1,0,telecom|realtime,call_id=b4b0364138725f55; from=+917906700371; direction=egress; bytes_out=17719; bytes_in=6671; latency_ms=9; protocol=DNS; service=BSS; asn=AS15169; country=US,0
2025-08-28T17:35:42Z,2025-08-28,17,SGW-01,svc_bss,,net_connection,spawn,observed,medium,2,sip,voip,172.20.23.218,34.15.184.104,1,0,telecom|realtime,direction=egress; bytes_out=26676; bytes_in=354; latency_ms=32; protocol=SIP; service=VoIP; asn=AS13335; country=US,0
2025-08-28T18:38:23Z,2025-08-28,18,PGW-01,netops,,net_connection,auth,observed,low,1,https,voip,172.24.169.132,13.2.101.150,1,0,telecom|realtime,direction=egress; bytes_out=7085; bytes_in=40; latency_ms=24; protocol=HTTPS; service=VoIP; asn=AS15169; country=US,0
2025-08-28T20:00:28Z,2025-08-28,20,BSS-APP-01,dbadmin,,net_connection,invite,observed,low,1,dns,voip,192.168.207.255,1.5.175.57,1,0,telecom|realtime,direction=egress; bytes_out=7167; bytes_in=14601; latency_ms=8; protocol=DNS; service=VoIP; asn=AS15169; country=US,0
2025-08-28T15:57:08Z,2025-08-28,15,SGW-01,bob,,net_connection,deny,observed,medium,2,ssh,voip,172.23.67.171,104.188.238.144,1,0,telecom|realtime,direction=egress; bytes_out=18603; bytes_in=16580; latency_ms=39; protocol=SSH; service=VoIP; asn=AS8075; country=US,0
2025-08-28T16:43:05Z,2025-08-28,16,SBC-EDGE-01,bob,,net_connection,query,observed,high,3,sip,voip,172.25.201.130,34.140.144.18,1,0,telecom|realtime,direction=egress; bytes_out=7645; bytes_in=40; latency_ms=24; protocol=SIP; service=VoIP; asn=AS13335; country=US,1
2025-08-28T14:51:13Z,2025-08-28,14,TELCO-CORE-01,netops,,sip_register,invite,observed,low,1,dns,core-network,192.168.223.98,192.168.4.52,1,1,telecom|realtime,call_id=7ccf0f5246979441; from=+919385719640; direction=internal; bytes_out=12727; bytes_in=14671; latency_ms=17; protocol=DNS; service=Core-Network; asn=AS3356; country=US,0
2025-08-28T15:54:39Z,2025-08-28,15,TELCO-CORE-02,bob,,dns_query,invite,observed,high,3,https,customer-crm,172.23.43.216,3.0.0.0,1,0,telecom|realtime,query=repo.oss-mirror.net; answer=34.222.197.123; direction=internal; bytes_out=10742; bytes_in=13888; latency_ms=37; protocol=HTTPS; service=Customer-CRM; asn=AS15169; country=US,0
2025-08-28T20:39:01Z,2025-08-28,20,PGW-01,netops,,logon_failure,invite,observed,high,3,dns,core-network,192.168.155.86,104.238.46.47,1,0,telecom|realtime,direction=egress; bytes_out=6968; bytes_in=3658; latency_ms=25; protocol=DNS; service=Core-Network; asn=AS8075; country=US,0
2025-08-28T21:02:15Z,2025-08-28,21,SGW-01,svc_crm,,scheduled_task_created,deny,observed,low,1,sip,core-network,10.229.156.202,10.137.167.131,1,1,telecom|realtime,direction=internal; bytes_out=14077; bytes_in=40; latency_ms=14; protocol=SIP; service=Core-Network; asn=AS15169; country=US,1
2025-08-28T19:06:46Z,2025-08-28,19,TELCO-CORE-02,charlie,,autorun_entry,spawn,observed,low,1,dns,core-network,10.164.145.24,13.63.71.10,1,0,telecom|realtime,direction=egress; bytes_out=13527; bytes_in=12233; latency_ms=30; protocol=DNS; service=Core-Network; asn=AS15169; country=US,1
2025-08-28T15:14:12Z,2025-08-28,15,IMS-CSCF-01,svc_ims,,dns_query,connect,observed,high,3,dns,bss,172.20.200.30,192.168.52.144,1,1,telecom|realtime,query=packages.cloud.example; direction=egress; bytes_out=4201; bytes_in=19473; latency_ms=40; protocol=DNS; service=BSS; asn=AS9498; country=IN,0
2025-08-28T15:48:15Z,2025-08-28,15,PGW-01,netops,,autorun_entry,invite,observed,medium,2,sip,voip,128.100.87.206,192.168.146.93,0,1,telecom|realtime,direction=ingress; bytes_out=8529; bytes_in=13728; latency_ms=72; protocol=SIP; service=VoIP; asn=AS4837; country=CN,1
2025-08-28T20:39:06Z,2025-08-28,20,PGW-01,svc_ims,,net_connection,deny,observed,low,1,ssh,voip,64.242.239.252,192.168.224.137,0,1,telecom|realtime,direction=ingress; bytes_out=13890; bytes_in=1824; latency_ms=47; protocol=SSH; service=VoIP; asn=AS16509; country=US,0
2025-08-28T20:53:55Z,2025-08-28,20,TELCO-CORE-02,secops,,dns_query,invite,observed,low,1,https,mail-server,192.168.88.233,199.123.22.150,1,0,telecom|realtime,query=sip.telco.example; direction=egress; bytes_out=12222; bytes_in=3761; latency_ms=29; protocol=HTTPS; service=Mail-Server; asn=AS3356; country=US,0
2025-08-28T20:58:26Z,2025-08-28,20,TELCO-CORE-02,svc_bss,,sip_invite,permit,observed,medium,2,https,core-network,10.134.90.146,10.148.137.58,1,1,telecom|realtime,call_id=6027156fc29e9df3; from=+918963513308; to=+918615906854; direction=internal; bytes_out=17473; bytes_in=8199; latency_ms=28; protocol=HTTPS; service=Core-Network; asn=AS15169; country=US,0
2025-08-28T13:26:26Z,2025-08-28,13,SBC-EDGE-01,svc_crm,,autorun_entry,register,observed,low,1,sip,web-portal,172.22.246.44,40.187.23.211,1,0,telecom|realtime,direction=egress; bytes_out=14451; bytes_in=40; latency_ms=1; protocol=SIP; service=Web-Portal; asn=AS13335; country=US,1
2025-08-28T19:07:51Z,2025-08-28,19,TELCO-CORE-01,svc_bss,,sip_invite,permit,observed,informational,0,https,oss,10.4.127.230,192.168.134.0,1,1,telecom|realtime,call_id=ed8408abf190f03a; from=+917687107336; to=+917952288730; direction=internal; bytes_out=7345; bytes_in=10907; latency_ms=19; protocol=HTTPS; service=OSS; asn=AS15169; country=US,0
2025-08-28T20:47:36Z,2025-08-28,20,SBC-EDGE-01,alice,,net_connection,deny,observed,medium,2,smtp,voip,10.64.228.243,172.26.217.202,1,1,telecom|realtime,direction=internal; bytes_out=26800; bytes_in=141; latency_ms=25; protocol=SMTP; service=VoIP; asn=AS15169; country=US,0
2025-08-28T18:35:47Z,2025-08-28,18,SBC-EDGE-01,system,,sip_invite,spawn,observed,informational,0,https,voip,172.24.82.188,23.105.151.191,1,0,telecom|realtime,call_id=bf19b30fcd7e0f72; from=+918447303314; to=+919807426256; direction=egress; bytes_out=6620; bytes_in=8208; latency_ms=16; protocol=HTTPS; service=VoIP; asn=AS15169; country=US,0
2025-08-28T17:48:26Z,2025-08-28,17,BSS-APP-01,dbadmin,,net_connection,query,observed,high,3,http,bss,192.168.145.46,106.213.85.160,1,0,telecom|realtime,direction=egress; bytes_out=22492; bytes_in=9215; latency_ms=10; protocol=HTTP; service=BSS; asn=AS8075; country=US,0
2025-08-28T16:41:07Z,2025-08-28,16,NAT-01,bob,,sip_invite,auth,observed,high,3,dns,core-network,10.37.173.119,199.235.165.222,1,0,telecom|realtime,call_id=006642f855aae8b5; from=+917284995789; to=+918381697699; direction=egress; bytes_out=11849; bytes_in=4846; latency_ms=43; protocol=DNS; service=Core-Network; asn=AS3356; country=US,0
2025-08-28T15:14:32Z,2025-08-28,15,SBC-EDGE-01,dbadmin,,scheduled_task_created,query,observed,medium,2,dns,bss,172.22.87.185,142.168.49.192,1,0,telecom|realtime,direction=egress; bytes_out=40; bytes_in=14894; latency_ms=21; protocol=DNS; service=BSS; asn=AS4837; country=CN,1
2025-08-28T21:02:57Z,2025-08-28,21,IMS-CSCF-01,charlie,nginx.exe,proc_start,connect,observed,informational,0,https,web-portal,10.67.114.87,52.119.172.120,1,0,telecom|realtime,direction=egress; bytes_out=10930; bytes_in=40; latency_ms=31; protocol=HTTPS; service=Web-Portal; asn=AS13335; country=US,0
2025-08-28T19:43:35Z,2025-08-28,19,FW-EDGE-01,netops,,logon_success,register,observed,low,1,ssh,mail-server,172.20.171.202,8.111.122.216,1,0,telecom|realtime,direction=egress; bytes_out=17207; bytes_in=3619; latency_ms=52; protocol=SSH; service=Mail-Server; asn=AS15169; country=US,0
2025-08-28T20:25:26Z,2025-08-28,20,FW-EDGE-01,system,,sip_invite,connect,observed,medium,2,sip,bss,10.181.179.22,1.151.157.212,1,0,telecom|realtime,call_id=cb601d547f4de2f3; from=+916405298680; to=+918982985580; direction=egress; bytes_out=21305; bytes_in=13264; latency_ms=23; protocol=SIP; service=BSS; asn=AS15169; country=US,0
2025-08-28T15:18:01Z,2025-08-28,15,NAT-01,alice,,autorun_entry,invite,observed,informational,0,ssh,voip,172.18.141.125,31.213.37.54,1,0,telecom|realtime,direction=egress; bytes_out=16387; bytes_in=6943; latency_ms=14; protocol=SSH; service=VoIP; asn=AS15169; country=US,1
2025-08-28T15:11:54Z,2025-08-28,15,SGW-01,svc_crm,,dns_query,connect,observed,medium,2,http,core-network,172.31.113.25,142.230.44.148,1,0,telecom|realtime,query=api.telco.local; answer=8.128.144.42; direction=egress; bytes_out=13511; bytes_in=1123; latency_ms=29; protocol=HTTP; service=Core-Network; asn=AS4837; country=CN,0
2025-08-28T20:24:49Z,2025-08-28,20,SGW-01,netops,,autorun_entry,invite,observed,low,1,http,mail-server,10.177.68.29,52.131.255.43,1,0,telecom|realtime,direction=egress; bytes_out=24580; bytes_in=15755; latency_ms=44; protocol=HTTP; service=Mail-Server; asn=AS13335; country=US,1
2025-08-28T15:09:07Z,2025-08-28,15,IMS-CSCF-01,alice,,service_install,deny,observed,low,1,https,voip,172.23.9.46,54.49.159.120,1,0,telecom|realtime,direction=egress; bytes_out=10132; bytes_in=2166; latency_ms=26; protocol=HTTPS; service=VoIP; asn=AS13335; country=US,1
2025-08-28T15:06:21Z,2025-08-28,15,PGW-01,charlie,dnsmasq,proc_start,deny,observed,medium,2,dns,core-network,10.207.109.16,192.168.223.164,1,1,telecom|realtime,direction=internal; bytes_out=7060; bytes_in=21294; latency_ms=21; protocol=DNS; service=Core-Network; asn=AS15169; country=US,0
2025-08-28T15:13:43Z,2025-08-28,15,SGW-01,svc_ims,,net_connection,connect,observed,medium,2,http,customer-crm,10.194.5.105,31.22.116.106,1,0,telecom|realtime,direction=egress; bytes_out=7110; bytes_in=2594; latency_ms=19; protocol=HTTP; service=Customer-CRM; asn=AS15169; country=US,0
2025-08-28T13:57:27Z,2025-08-28,13,CRM-APP-01,system,,net_connection,invite,observed,low,1,https,web-portal,10.49.48.198,13.225.212.33,1,0,telecom|realtime,direction=egress; bytes_out=28772; bytes_in=12586; latency_ms=30; protocol=HTTPS; service=Web-Portal; asn=AS15169; country=US,0
2025-08-28T19:30:28Z,2025-08-28,19,CRM-APP-01,svc_bss,,net_connection,deny,observed,informational,0,sip,oss,172.31.218.92,31.120.233.153,1,0,telecom|realtime,direction=egress; bytes_out=11326; bytes_in=7686; latency_ms=21; protocol=SIP; service=OSS; asn=AS15169; country=US,0
2025-08-28T20:57:47Z,2025-08-28,20,TELCO-CORE-02,svc_bss,,sip_register,auth,observed,low,1,smtp,voip,128.162.167.218,192.168.194.25,0,1,telecom|realtime,call_id=f35869f31cf9be0a; from=+919369170059; direction=ingress; bytes_out=48; bytes_in=12383; latency_ms=42; protocol=SMTP; service=VoIP; asn=AS4837; country=CN,0
2025-08-28T17:11:15Z,2025-08-28,17,TELCO-CORE-02,dbadmin,,dns_query,invite,observed,medium,2,dns,voip,172.20.21.164,185.146.197.235,1,0,telecom|realtime,query=auth.telco.example; answer=185.83.119.102; direction=egress; bytes_out=6704; bytes_in=23359; latency_ms=39; protocol=DNS; service=VoIP; asn=AS9498; country=IN,0
2025-08-28T14:23:03Z,2025-08-28,14,BSS-APP-01,svc_ims,,scheduled_task_created,connect,observed,low,1,sip,voip,172.28.172.75,192.168.144.124,1,1,telecom|realtime,direction=internal; bytes_out=1136; bytes_in=14619; latency_ms=23; protocol=SIP; service=VoIP; asn=AS9498; country=IN,1
2025-08-28T15:09:25Z,2025-08-28,15,IMS-CSCF-01,svc_ims,,net_connection,connect,observed,high,3,dns,bss,10.80.104.251,224.0.0.22,1,0,telecom|realtime,direction=egress; bytes_out=15144; bytes_in=4496; latency_ms=34; protocol=DNS; service=BSS; asn=AS3356; country=US,0
2025-08-28T19:24:24Z,2025-08-28,19,NAT-01,dbadmin,powershell.exe,proc_start,query,observed,low,1,ssh,mail-server,192.168.255.66,10.186.180.171,1,1,telecom|realtime,direction=internal; bytes_out=4951; bytes_in=2800; latency_ms=13; protocol=SSH; service=Mail-Server; asn=AS3356; country=US,0
2025-08-28T16:03:57Z,2025-08-28,16,PGW-01,secops,,logon_failure,deny,observed,low,1,https,mail-server,10.196.22.107,104.234.229.113,1,0,telecom|realtime,direction=egress; bytes_out=15289; bytes_in=132; latency_ms=24; protocol=HTTPS; service=Mail-Server; asn=AS8075; country=US,0
2025-08-28T16:35:12Z,2025-08-28,16,SBC-EDGE-01,svc_ims,,net_connection,auth,observed,medium,2,https,mail-server,192.168.33.15,199.141.190.129,1,0,telecom|realtime,direction=egress; bytes_out=21099; bytes_in=7154; latency_ms=15; protocol=HTTPS; service=Mail-Server; asn=AS3356; country=US,0
2025-08-28T14:42:40Z,2025-08-28,14,SBC-EDGE-01,bob,,logon_success,register,observed,informational,0,https,voip,10.211.133.139,104.63.229.154,1,0,telecom|realtime,direction=egress; bytes_out=19540; bytes_in=10225; latency_ms=10; protocol=HTTPS; service=VoIP; asn=AS8075; country=US,0
2025-08-28T18:08:22Z,2025-08-28,18,PGW-01,svc_ims,,dns_query,register,observed,low,1,dns,web-portal,192.168.57.39,54.123.120.226,1,0,telecom|realtime,query=backgroundTaskHost.; direction=egress; bytes_out=14993; bytes_in=4113; latency_ms=7; protocol=DNS; service=Web-Portal; asn=AS13335; country=US,0
2025-08-28T18:16:09Z,2025-08-28,18,BSS-APP-01,secops,,net_connection,permit,observed,low,1,http,voip,10.100.89.61,13.213.147.124,1,0,telecom|realtime,direction=egress; bytes_out=12364; bytes_in=20025; latency_ms=18; protocol=HTTP; service=VoIP; asn=AS15169; country=US,0
2025-08-28T17:27:15Z,2025-08-28,17,CRM-APP-01,dbadmin,,logon_failure,deny,observed,critical,4,ssh,web-portal,10.167.41.165,52.230.151.51,1,0,telecom|realtime,direction=egress; bytes_out=21798; bytes_in=40; latency_ms=11; protocol=SSH; service=Web-Portal; asn=AS13335; country=US,1
2025-08-28T15:33:15Z,2025-08-28,15,TELCO-CORE-01,svc_ims,,net_connection,auth,observed,high,3,https,web-portal,10.45.20.93,192.168.129.242,1,1,telecom|realtime,direction=internal; bytes_out=20403; bytes_in=9816; latency_ms=7; protocol=HTTPS; service=Web-Portal; asn=AS15169; country=US,0
2025-08-28T17:51:00Z,2025-08-28,17,TELCO-CORE-01,system,,service_install,register,observed,medium,2,dns,oss,10.247.201.240,172.127.107.181,1,1,telecom|realtime,direction=egress; bytes_out=16127; bytes_in=7439; latency_ms=42; protocol=DNS; service=OSS; asn=AS15169; country=US,1
2025-08-28T19:45:15Z,2025-08-28,19,NAT-01,svc_crm,,autorun_entry,permit,observed,informational,0,https,mail-server,1.230.73.190,192.168.241.214,0,1,telecom|realtime,direction=ingress; bytes_out=40; bytes_in=27810; latency_ms=27; protocol=HTTPS; service=Mail-Server; asn=AS15169; country=US,1
2025-08-28T17:24:42Z,2025-08-28,17,TELCO-CORE-02,svc_crm,,dns_query,invite,observed,high,3,sip,core-network,10.15.247.92,172.31.14.133,1,1,telecom|realtime,query=EXE-65584ADF.; direction=internal; bytes_out=9304; bytes_in=11675; latency_ms=44; protocol=SIP; service=Core-Network; asn=AS15169; country=US,1
2025-08-28T19:39:49Z,2025-08-28,19,CRM-APP-01,svc_crm,,sip_invite,register,observed,medium,2,dns,customer-crm,10.199.34.91,128.21.55.14,1,0,telecom|realtime,call_id=37166030c4bc7142; from=+916963515914; to=+917994457316; direction=egress; bytes_out=15222; bytes_in=4161; latency_ms=28; protocol=DNS; service=Customer-CRM; asn=AS4837; country=CN,0
2025-08-28T16:47:25Z,2025-08-28,16,IMS-CSCF-01,system,,scheduled_task_created,permit,observed,low,1,dns,customer-crm,10.48.99.246,185.44.3.41,1,0,telecom|realtime,direction=egress; bytes_out=40; bytes_in=10185; latency_ms=23; protocol=DNS; service=Customer-CRM; asn=AS9498; country=IN,1
2025-08-28T20:55:26Z,2025-08-28,20,CRM-APP-01,charlie,,dns_query,auth,observed,low,1,https,web-portal,172.16.142.17,40.101.105.116,1,0,telecom|realtime,query=sip.telco.example; answer=34.59.72.183; direction=egress; bytes_out=10727; bytes_in=678; latency_ms=22; protocol=HTTPS; service=Web-Portal; asn=AS13335; country=US,0
2025-08-28T13:57:44Z,2025-08-28,13,TELCO-CORE-01,system,,service_install,permit,observed,critical,4,http,voip,172.27.81.134,31.57.183.171,1,0,telecom|realtime,direction=egress; bytes_out=17958; bytes_in=11989; latency_ms=7; protocol=HTTP; service=VoIP; asn=AS15169; country=US,1
2025-08-28T19:25:32Z,2025-08-28,19,SBC-EDGE-01,dbadmin,,net_connection,query,observed,low,1,smtp,voip,192.168.164.89,10.180.208.28,1,1,telecom|realtime,direction=internal; bytes_out=8889; bytes_in=10099; latency_ms=32; protocol=SMTP; service=VoIP; asn=AS3356; country=US,0
2025-08-28T20:21:06Z,2025-08-28,20,IMS-CSCF-01,svc_bss,kamailio,proc_start,deny,observed,medium,2,sip,mail-server,172.19.191.64,104.51.182.38,1,0,telecom|realtime,direction=egress; bytes_out=2495; bytes_in=5639; latency_ms=23; protocol=SIP; service=Mail-Server; asn=AS8075; country=US,0
2025-08-28T20:43:43Z,2025-08-28,20,SBC-EDGE-01,alice,,net_connection,invite,observed,informational,0,http,mail-server,192.168.228.74,8.198.9.108,1,0,telecom|realtime,direction=egress; bytes_out=18897; bytes_in=3992; latency_ms=14; protocol=HTTP; service=Mail-Server; asn=AS15169; country=US,0
2025-08-28T16:26:59Z,2025-08-28,16,IMS-CSCF-01,system,,net_connection,deny,observed,critical,4,http,voip,192.168.179.52,13.231.147.254,1,0,telecom|realtime,direction=egress; bytes_out=9991; bytes_in=10607; latency_ms=30; protocol=HTTP; service=VoIP; asn=AS15169; country=US,0
2025-08-28T19:53:51Z,2025-08-28,19,PGW-01,svc_ims,,dns_query,connect,observed,low,1,https,voip,192.168.28.230,64.155.98.5,1,0,telecom|realtime,query=MDETest.; direction=egress; bytes_out=15013; bytes_in=27065; latency_ms=18; protocol=HTTPS; service=VoIP; asn=AS16509; country=US,0
2025-08-28T18:55:01Z,2025-08-28,18,FW-EDGE-01,bob,powershell.exe,proc_start,auth,observed,informational,0,http,voip,10.32.237.128,128.102.83.202,1,0,telecom|realtime,direction=egress; bytes_out=11433; bytes_in=17421; latency_ms=40; protocol=HTTP; service=VoIP; asn=AS4837; country=CN,0
2025-08-28T20:38:22Z,2025-08-28,20,BSS-APP-01,svc_ims,,net_connection,spawn,observed,low,1,smtp,mail-server,192.168.5.151,72.75.206.35,1,0,telecom|realtime,direction=egress; bytes_out=9929; bytes_in=4476; latency_ms=22; protocol=SMTP; service=Mail-Server; asn=AS16509; country=US,0
2025-08-28T13:58:30Z,2025-08-28,13,BSS-APP-01,alice,,dns_query,auth,observed,low,1,sip,voip,10.90.142.155,64.11.147.185,1,0,telecom|realtime,query=update.microsoft.com; answer=23.171.189.230; direction=egress; bytes_out=12291; bytes_in=15985; latency_ms=3; protocol=SIP; service=VoIP; asn=AS16509; country=US,0
2025-08-28T18:39:55Z,2025-08-28,18,TELCO-CORE-01,svc_bss,,logon_success,invite,observed,high,3,https,voip,10.178.110.109,172.26.24.131,1,1,telecom|realtime,direction=internal; bytes_out=8733; bytes_in=10526; latency_ms=20; protocol=HTTPS; service=VoIP; asn=AS15169; country=US,0
2025-08-28T20:17:06Z,2025-08-28,20,PGW-01,charlie,,net_connection,permit,observed,medium,2,dns,mail-server,192.168.197.0,199.210.133.216,1,0,telecom|realtime,direction=egress; bytes_out=15578; bytes_in=3263; latency_ms=2; protocol=DNS; service=Mail-Server; asn=AS3356; country=US,0
2025-08-28T16:09:37Z,2025-08-28,16,SBC-EDGE-01,charlie,,sip_register,auth,observed,informational,0,http,voip,172.31.249.53,172.30.42.218,1,1,telecom|realtime,call_id=73a33b3614fd264b; from=+917207582787; direction=internal; bytes_out=9548; bytes_in=20888; latency_ms=15; protocol=HTTP; service=VoIP; asn=AS9498; country=IN,0
2025-08-28T16:43:29Z,2025-08-28,16,NAT-01,svc_bss,,logon_success,register,observed,critical,4,smtp,bss,10.156.90.60,142.233.204.63,1,0,telecom|realtime,direction=egress; bytes_out=10393; bytes_in=10217; latency_ms=27; protocol=SMTP; service=BSS; asn=AS4837; country=CN,1
2025-08-28T19:28:59Z,2025-08-28,19,FW-EDGE-01,netops,,service_install,connect,observed,high,3,ssh,voip,10.157.164.239,1.105.187.220,1,0,telecom|realtime,direction=egress; bytes_out=23377; bytes_in=17897; latency_ms=5; protocol=SSH; service=VoIP; asn=AS15169; country=US,1
2025-08-28T17:45:28Z,2025-08-28,17,SBC-EDGE-01,bob,,net_connection,deny,observed,informational,0,dns,voip,192.168.51.212,142.122.63.91,1,0,telecom|realtime,direction=egress; bytes_out=2522; bytes_in=40; latency_ms=28; protocol=DNS; service=VoIP; asn=AS4837; country=CN,0
